gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,gnd5_x,gnd5_y,gnd5_z,result_x,result_y,result_z
-65.460434,89.91691,0.0,58.438583,-46.93037,0.0,-77.50702,69.051254,0.0,96.78024,-31.987408,0.0,-45.03997,-48.78925,0.0,-13.799999999999995,44.0,70
-28.062372,81.69246,0.0,-83.05667,-91.374596,0.0,-48.94702,8.401302,0.0,-34.09623,-67.9089,0.0,51.983456,67.648285,0.0,-41.3,70.4,70
69.50286,-83.88593,0.0,20.824709,10.358249,0.0,-76.56116,-24.028057,0.0,-12.399244,81.36044,0.0,-35.0255,98.18016,0.0,-21.19999999999999,75.80000000000001,70
-32.1657,-15.695522,0.0,58.568405,-57.402187,0.0,-30.203957,93.10697,0.0,-14.997367,-50.941273,0.0,-82.347374,54.670345,0.0,-48.1,-2.3999999999999915,70
54.30304,11.983731,0.0,92.865,-87.468124,0.0,-50.1015,53.285007,0.0,61.93716,97.464386,0.0,18.077116,79.866585,0.0,55.5,77.0,70
-34.897396,-7.1600094,0.0,49.33982,78.11518,0.0,-90.25219,78.07894,0.0,50.4719,-85.00733,0.0,66.06129,-56.49456,0.0,-2.1999999999999886,-82.5,70
-20.557388,-89.81008,0.0,51.64383,-66.26169,0.0,56.128956,-22.172987,0.0,-46.157578,-85.21686,0.0,41.270424,-54.342983,0.0,54.20000000000002,-86.7,70
94.97928,52.148754,0.0,-91.97178,41.629486,0.0,-46.081863,17.14678,0.0,-91.55402,94.20948,0.0,-26.572,92.64403,0.0,-33.89999999999999,78.0,70
-68.70841,-93.7875,0.0,71.338585,-84.89273,0.0,92.58169,-42.826653,0.0,57.98618,-35.694347,0.0,-40.102787,15.558478,0.0,55.10000000000002,-68.9,70
-9.101757,24.7816,0.0,64.89479,-21.37967,0.0,-75.40057,47.103447,0.0,-99.625305,-0.5181807,0.0,-83.97447,42.279438,0.0,-81.3,21.10000000000001,70
57.44443,-25.564577,0.0,-36.241776,-24.682064,0.0,5.0192037,16.915676,0.0,-33.38651,-72.59728,0.0,62.967484,-30.343538,0.0,49.6,-63.8,70
-44.083916,-87.142586,0.0,-43.471367,19.320812,0.0,-39.240685,-98.39464,0.0,-98.87986,-48.139397,0.0,-85.01816,-45.523254,0.0,-79.3,-76.2,70
-5.2228584,-80.68259,0.0,-91.79142,6.052993,0.0,58.072983,-38.687035,0.0,55.202812,-72.00308,0.0,94.9422,-12.1728115,0.0,53.20000000000002,-78.9,70
80.21754,86.80191,0.0,76.30936,88.37156,0.0,-13.309116,-91.21443,0.0,-61.201157,-76.926186,0.0,53.61769,-39.064724,0.0,96.60000000000002,81.60000000000002,70
25.823458,-22.99912,0.0,15.720796,90.63766,0.0,94.34104,92.36104,0.0,21.940165,-41.905014,0.0,16.387426,-2.3872495,0.0,26.40000000000001,50.0,70
-28.152157,-18.962341,0.0,-75.211365,51.16602,0.0,-90.81547,94.46602,0.0,65.34547,-49.22187,0.0,-85.270004,-29.519234,0.0,-81.7,-36.2,70
90.97294,-12.041418,0.0,26.345253,-2.824043,0.0,-34.60221,-47.311867,0.0,30.81594,-80.143524,0.0,58.520435,35.336655,0.0,55.80000000000001,-78.4,70
98.95884,51.61316,0.0,61.36926,87.90558,0.0,-45.591454,-5.8550134,0.0,-80.26078,-28.479624,0.0,10.028415,11.982419,0.0,2.4000000000000057,31.700000000000017,70
-25.592966,82.99154,0.0,14.188065,-47.339134,0.0,-78.56299,77.3818,0.0,97.018234,-98.55115,0.0,-82.67653,22.014225,0.0,-80.8,1.5,70
-52.71234,-28.196325,0.0,68.54293,-2.827148,0.0,-34.94035,92.300804,0.0,-1.6161762,-83.64211,0.0,-40.00957,-23.337465,0.0,-48.8,-10.0,70
-80.566216,9.90772,0.0,-40.64875,40.2911,0.0,69.84572,-8.947721,0.0,22.893084,76.505005,0.0,92.29183,22.832111,0.0,-40.7,28.200000000000017,70
-61.138683,77.1612,0.0,69.51292,-20.347057,0.0,-79.85934,89.46748,0.0,-37.374123,2.2557259,0.0,97.65473,40.670204,0.0,-45.4,74.4,70
-39.782597,12.137033,0.0,-76.62189,-97.19853,0.0,62.43427,44.515305,0.0,54.108444,-17.205011,0.0,1.9639603,24.088728,0.0,54.0,32.80000000000001,70
-10.480868,26.645742,0.0,64.70947,-28.801506,0.0,-34.553493,80.32792,0.0,-25.904976,96.54661,0.0,-37.40719,-80.21243,0.0,-57.9,22.40000000000001,70
94.99526,-85.38962,0.0,25.932056,20.04347,0.0,80.555176,-86.41922,0.0,42.936172,-82.10713,0.0,65.85778,88.768555,0.0,56.10000000000002,-85.2,70
57.889706,-36.987034,0.0,-36.917297,81.75564,0.0,-54.48722,-0.91177243,0.0,-75.85184,-27.895838,0.0,-99.91116,51.116356,0.0,-56.1,14.900000000000006,70
-93.88864,-56.957607,0.0,-97.93701,12.804081,0.0,-32.50414,91.585396,0.0,-36.273308,69.742096,0.0,26.117731,-83.573944,0.0,-66.0,13.5,70
26.05551,-18.970617,0.0,37.684258,79.66142,0.0,-52.96041,-22.65055,0.0,-22.642027,97.891945,0.0,23.37874,6.4512973,0.0,-2.0,34.5,70
2.2304022,33.97303,0.0,-75.35798,81.47758,0.0,-43.98364,-63.1671,0.0,64.45647,-69.241486,0.0,-67.956085,82.01301,0.0,-34.39999999999999,94.0,70
-90.507965,-89.93572,0.0,-95.772675,95.60249,0.0,-34.023174,9.737324,0.0,97.76197,36.622086,0.0,-60.39783,94.8652,0.0,-67.9,73.30000000000001,70
-44.373577,-59.24463,0.0,63.065212,46.04371,0.0,-50.685833,-67.848434,0.0,-42.058506,69.26145,0.0,58.195095,-24.232246,0.0,-30.099999999999994,-29.89999999999999,70
10.257255,11.105076,0.0,68.81519,-59.846783,0.0,95.802704,69.4919,0.0,-27.94501,26.646849,0.0,-64.520226,-97.21582,0.0,16.400000000000006,18.60000000000001,70
-3.9752178,21.20831,0.0,57.55577,-42.373478,0.0,21.715937,-17.42359,0.0,-5.455044,-87.75633,0.0,-53.19459,41.84846,0.0,22.60000000000001,1.3000000000000114,70
-84.97202,87.1914,0.0,8.575822,23.258883,0.0,26.299423,-20.744812,0.0,-42.80378,-27.197763,0.0,-27.785767,-54.44777,0.0,-34.8,11.0,70
28.2059,25.512154,0.0,25.785065,-27.252295,0.0,-46.144913,73.05913,0.0,12.264307,28.262575,0.0,99.94354,-62.783836,0.0,11.800000000000011,16.0,70
-32.850975,61.407536,0.0,-99.08957,-49.357445,0.0,-78.533745,21.404728,0.0,-45.39451,-61.59796,0.0,55.05847,-9.852349,0.0,-58.4,-11.599999999999994,70
73.21518,-92.74081,0.0,58.900257,-53.986614,0.0,-32.430237,67.21574,0.0,-87.33573,91.30057,0.0,-28.107157,19.70825,0.0,-68.1,29.30000000000001,70
90.79004,37.90076,0.0,-29.623943,-47.101227,0.0,65.150566,-5.88629,0.0,97.50344,1.847693,0.0,81.81169,19.886253,0.0,62.80000000000001,17.30000000000001,70
-48.174244,-28.383533,0.0,-9.493464,78.33538,0.0,-35.53578,-7.9605045,0.0,-47.29273,-39.64401,0.0,17.20164,82.54251,0.0,-38.0,80.4,70
94.95855,-81.33437,0.0,-79.44566,-34.21716,0.0,58.37753,64.83653,0.0,10.343688,-96.28969,0.0,-44.44389,-3.1998441,0.0,0.8000000000000114,-80.9,70
-79.099754,81.89382,0.0,-47.036987,-54.037018,0.0,-95.86039,-19.012196,0.0,53.228027,-42.88458,0.0,24.32219,95.44455,0.0,-47.2,79.80000000000001,70
-50.32832,26.97381,0.0,-21.372364,83.30295,0.0,93.51726,-5.0404854,0.0,-78.197716,9.447408,0.0,-12.307041,13.822662,0.0,-29.89999999999999,49.0,70
-75.74608,13.921862,0.0,24.584715,-83.724144,0.0,-28.594233,-10.110825,0.0,-63.915737,91.92342,0.0,34.32987,-82.58521,0.0,-13.099999999999994,-79.0,70
-99.88502,23.64496,0.0,64.25106,70.29276,0.0,56.97105,-0.7865237,0.0,-30.936558,86.81345,0.0,12.663126,0.0639766,0.0,57.0,76.30000000000001,70
26.108225,-75.5984,0.0,26.964603,-17.585684,0.0,-96.2858,-10.191832,0.0,-28.553183,76.437416,0.0,61.73341,-27.611143,0.0,54.20000000000002,1.6000000000000083,70
-13.590127,-81.23338,0.0,0.80775964,-99.286125,0.0,-72.90136,-87.65921,0.0,30.349907,-41.011703,0.0,17.461138,-82.605034,0.0,-2.5999999999999943,-96.0,70
15.545542,-77.29623,0.0,55.64715,-57.519413,0.0,-28.827133,-26.339806,0.0,-87.15437,13.277344,0.0,57.638695,-6.2307625,0.0,55.900000000000006,-76.8,70
-47.502308,16.359974,0.0,77.15615,-94.70813,0.0,-85.1298,-33.7634,0.0,-49.734505,31.719622,0.0,69.75065,60.064823,0.0,-34.39999999999999,11.600000000000009,70
-76.19206,63.651787,0.0,-51.73499,-91.002495,0.0,-93.80527,-26.620604,0.0,-75.02538,77.13538,0.0,-80.76615,79.47875,0.0,-96.6,28.40000000000001,70
-88.14997,82.628555,0.0,21.15221,79.298485,0.0,-29.878668,-14.165025,0.0,28.046608,29.223537,0.0,-95.328964,57.530758,0.0,-67.9,89.10000000000002,70
26.220413,-42.302486,0.0,-34.39404,-80.73753,0.0,52.51379,34.529762,0.0,96.996826,70.36703,0.0,-76.26739,-38.701,0.0,-65.1,-32.2,70
48.370857,-85.2663,0.0,8.789228,-78.657875,0.0,-14.494342,12.659151,0.0,69.3104,-76.62249,0.0,-79.21986,-89.909515,0.0,22.80000000000001,-90.4,70
63.991608,-4.915802,0.0,4.597867,-30.832146,0.0,-56.3349,82.58464,0.0,14.131056,26.70271,0.0,77.265175,9.137547,0.0,66.10000000000002,26.80000000000001,70
-66.1099,75.76256,0.0,28.060814,8.913234,0.0,-40.419853,-90.34652,0.0,-79.07656,-99.4331,0.0,54.91186,-79.891594,0.0,-16.299999999999997,-93.1,70
-85.38589,-44.404804,0.0,-16.63701,88.00701,0.0,-35.571793,-18.92214,0.0,59.393414,45.310997,0.0,21.491776,-3.3704374,0.0,-20.89999999999999,49.1,70
-46.656452,-89.03775,0.0,-41.092083,-98.33356,0.0,91.61091,-61.990845,0.0,-31.226633,11.1160965,0.0,-52.482544,-85.89091,0.0,-38.0,-98.4,70
51.720055,80.78095,0.0,-97.67359,10.349117,0.0,4.1614685,15.943467,0.0,-3.1298764,82.959595,0.0,17.72399,-78.99811,0.0,19.5,34.80000000000001,70
-46.61706,-81.19358,0.0,-23.13012,-78.531265,0.0,-25.152594,-44.815037,0.0,71.53362,-93.175514,0.0,53.292263,-69.724976,0.0,53.400000000000006,-93.6,70
65.85915,14.38454,0.0,66.3057,18.76929,0.0,-10.948142,29.307388,0.0,20.148203,19.885242,0.0,93.09444,30.118422,0.0,51.70000000000002,29.30000000000001,70
-41.547447,74.02432,0.0,91.2999,15.600339,0.0,51.97523,-42.55105,0.0,-53.552727,6.47405,0.0,95.45306,-91.18921,0.0,72.20000000000002,31.700000000000017,70
95.80545,2.4697738,0.0,8.373263,-89.463875,0.0,18.375322,-88.62531,0.0,69.700455,-58.734097,0.0,-87.54193,-80.53294,0.0,42.20000000000002,-83.2,70
10.843072,-84.86201,0.0,87.89865,-98.99754,0.0,88.74721,-84.40251,0.0,-35.07694,-17.093893,0.0,-86.255684,-74.38965,0.0,-42.2,-93.1,70
-9.94834,28.423159,0.0,15.536002,-78.05675,0.0,30.78234,-94.47249,0.0,0.9826741,30.767155,0.0,56.27834,82.92853,0.0,20.200000000000003,24.200000000000003,70
-23.033485,-50.77321,0.0,55.817436,81.92786,0.0,-98.948524,-45.705715,0.0,-48.41722,-56.515118,0.0,-46.584034,0.4263911,0.0,-29.099999999999994,-29.39999999999999,70
90.45675,-50.01035,0.0,-20.496363,-28.851162,0.0,-8.8287,-94.34235,0.0,56.32265,85.82634,0.0,56.170372,93.57604,0.0,56.30000000000001,-66.6,70
45.942524,20.087616,0.0,50.17119,10.263041,0.0,8.013334,-29.482546,0.0,-40.670673,-51.2977,0.0,-32.746162,30.628517,0.0,30.90000000000001,-3.799999999999997,70
66.33034,95.466995,0.0,-96.25306,69.13121,0.0,93.566956,-66.64282,0.0,-77.85353,72.705574,0.0,67.269554,-57.818947,0.0,-78.5,73.5,70
65.61794,-84.30654,0.0,-90.340866,-1.1890869,0.0,46.897724,88.74566,0.0,-27.787792,30.507568,0.0,-92.08786,72.86478,0.0,-80.6,74.4,70
-20.473925,-94.11156,0.0,8.626435,-97.216805,0.0,-31.966213,-43.18585,0.0,-95.45278,75.39801,0.0,56.98258,-82.540146,0.0,-62.4,-82.0,70
30.515553,-50.48477,0.0,61.170113,-39.25939,0.0,-22.113628,-51.345585,0.0,-14.081706,76.70118,0.0,-2.2655451,-39.46359,0.0,31.099999999999994,-50.3,70
50.787117,-53.128468,0.0,-8.105296,-51.199112,0.0,-41.939583,19.176134,0.0,36.38762,79.85475,0.0,-50.603157,-99.4254,0.0,-30.0,-37.3,70
43.1989,-78.659515,0.0,-99.12218,98.18345,0.0,-8.498712,26.850208,0.0,94.20902,-75.88982,0.0,-74.25561,79.07829,0.0,-69.1,14.700000000000005,70
32.786106,-83.884766,0.0,7.138162,-77.76459,0.0,24.294773,-80.21423,0.0,-95.32296,21.416334,0.0,-2.2874885,32.92677,0.0,11.900000000000006,-79.8,70
91.66075,74.12176,0.0,78.12942,79.41834,0.0,-11.740227,11.227967,0.0,93.45314,-70.108406,0.0,-22.93109,-76.73125,0.0,98.3,45.20000000000002,70
-42.72463,-94.326836,0.0,67.40874,40.25982,0.0,-21.232063,77.24936,0.0,4.7732205,29.494345,0.0,67.5961,3.0286927,0.0,52.20000000000002,28.099999999999994,70
-83.0016,-65.11236,0.0,-38.07705,-58.518894,0.0,-69.68429,84.00616,0.0,-79.09367,83.52302,0.0,9.315986,-87.63556,0.0,-95.0,-70.5,70
97.23848,-12.6325865,0.0,78.521774,8.883596,0.0,65.64016,-34.262432,0.0,-81.86992,-11.74387,0.0,20.231962,2.8136375,0.0,63.5,1.9000000000000057,70
-47.789177,-69.061356,0.0,65.60663,81.68371,0.0,73.62178,21.3099,0.0,-70.75837,87.834694,0.0,-7.1700754,-94.46335,0.0,-7.099999999999994,80.5,70
59.48046,-51.29741,0.0,-37.37542,87.381165,0.0,-7.1984878,-35.47881,0.0,-37.593494,86.49309,0.0,6.358028,-81.134346,0.0,-35.7,-41.4,70
-79.85791,-8.852927,0.0,-54.03147,-44.869625,0.0,12.581458,-96.325714,0.0,-37.970676,65.93994,0.0,-32.57144,-22.314514,0.0,-42.6,-63.7,70
-86.85802,12.3846445,0.0,-49.188953,39.6353,0.0,29.75067,-90.970985,0.0,64.86806,42.39851,0.0,90.24464,-57.65968,0.0,48.5,-90.8,70
-89.77705,77.51218,0.0,-78.733734,75.22452,0.0,-42.697395,-6.5950036,0.0,51.445213,-14.421131,0.0,-74.47341,-76.80011,0.0,-87.7,69.4,70
61.250298,90.70203,0.0,-73.3962,-98.14186,0.0,-36.490364,-83.04128,0.0,95.66226,-33.98319,0.0,-45.005222,3.9964745,0.0,-45.4,-63.8,70
18.262796,-33.153236,0.0,-27.544304,-32.33655,0.0,-0.5375705,24.984411,0.0,-0.7114219,88.88901,0.0,-47.15736,-6.6196218,0.0,-32.0,16.5,70
47.02808,30.484106,0.0,-35.052723,-59.575233,0.0,93.954544,62.38459,0.0,95.00407,82.07275,0.0,-9.543221,-89.797295,0.0,96.20000000000002,31.599999999999994,70
-82.60902,94.271324,0.0,62.542454,7.533839,0.0,78.74064,-84.82099,0.0,-48.3656,14.199235,0.0,-93.55463,-95.421715,0.0,-23.700000000000003,-73.0,70
-40.845097,-46.263577,0.0,-83.90362,92.35504,0.0,36.54996,-91.21959,0.0,28.705091,-78.11012,0.0,55.39092,57.32375,0.0,33.5,-82.4,70
91.43761,61.23621,0.0,-8.722906,-93.24043,0.0,-85.13406,5.8490753,0.0,55.34848,-8.018819,0.0,0.6960821,89.015495,0.0,58.10000000000002,28.099999999999994,70
-89.3638,-72.135956,0.0,-42.49047,69.83948,0.0,28.186094,88.18885,0.0,-45.35011,-73.11895,0.0,-56.55317,95.73866,0.0,-41.5,88.0,70
69.00082,52.067287,0.0,-41.19984,87.30056,0.0,6.0443006,-88.54203,0.0,-82.190384,-62.982136,0.0,97.73687,-64.60921,0.0,-26.099999999999994,-77.9,70
94.740456,3.2681127,0.0,-92.94585,68.74058,0.0,-50.068317,19.140163,0.0,-24.18156,-20.067944,0.0,-13.892625,32.490833,0.0,-39.8,15.0,70
59.342434,-15.85515,0.0,17.817364,14.646951,0.0,-75.74988,-87.32992,0.0,-57.66498,-98.58477,0.0,-15.28565,-27.836184,0.0,-15.699999999999989,-70.0,70
-28.544464,22.814667,0.0,-92.77264,71.14546,0.0,-33.485783,85.07163,0.0,-4.431342,86.35718,0.0,16.045473,-11.676822,0.0,-66.8,78.4,70
-98.936554,7.9674206,0.0,-56.65502,-85.59932,0.0,-93.51813,-41.700966,0.0,-12.813713,32.702656,0.0,-87.953156,-58.50961,0.0,-85.3,-75.3,70
86.23978,28.639303,0.0,-68.77493,77.17003,0.0,-35.48006,62.01379,0.0,-0.53174144,92.5058,0.0,-50.063934,53.445133,0.0,-41.7,77.9,70
93.420425,-74.19485,0.0,68.35432,85.26203,0.0,-77.766205,-38.388382,0.0,-47.102074,68.276474,0.0,-32.15838,72.91456,0.0,-51.1,75.5,70
-25.945675,-40.66961,0.0,33.30532,94.914085,0.0,-19.153263,-48.110165,0.0,-25.785511,-48.27675,0.0,45.192165,-94.67367,0.0,-0.1999999999999886,-41.0,70
10.917558,-82.99102,0.0,-42.82345,-54.90491,0.0,68.1135,24.577747,0.0,9.107336,-35.687977,0.0,94.865486,-44.357063,0.0,20.5,-27.200000000000003,70
-97.810936,82.33072,0.0,14.360375,87.17926,0.0,96.14003,-97.635864,0.0,-86.370834,10.3557625,0.0,-90.381355,-64.482544,0.0,-83.4,80.0,70
-45.662766,95.665985,0.0,57.455734,67.59293,0.0,60.50616,-97.297165,0.0,-19.146715,-51.193817,0.0,50.90647,38.218826,0.0,59.30000000000001,74.0,70
48.737804,91.694466,0.0,-98.96459,-17.858507,0.0,13.219301,-99.90179,0.0,61.349327,-49.7867,0.0,-82.17357,88.889496,0.0,-89.6,-51.1,70
-34.311634,-91.562126,0.0,-35.89887,58.795307,0.0,17.775696,16.761536,0.0,86.94172,7.622146,0.0,47.6826,85.05871,0.0,-35.3,32.5,70
-91.67994,35.9262,0.0,-75.26862,-58.00468,0.0,-45.320732,-21.549734,0.0,46.641525,99.22808,0.0,-87.29164,4.568904,0.0,-99.7,-4.099999999999994,70
62.630093,-39.17097,0.0,99.01992,-34.025604,0.0,7.357,-48.76009,0.0,31.767502,-92.66274,0.0,-85.62935,-28.746094,0.0,37.70000000000002,-46.1,70
-92.90818,-1.098312,0.0,74.63008,76.74821,0.0,68.03916,32.187366,0.0,-28.366198,-0.4718898,0.0,76.66325,13.569148,0.0,40.80000000000001,54.30000000000001,70
56.448708,-45.077587,0.0,-40.92549,-46.585438,0.0,49.52278,90.01808,0.0,-20.235182,-99.550934,0.0,-84.18735,-2.5276074,0.0,-52.2,-45.7,70
-19.54053,-95.65162,0.0,-66.60404,-90.77139,0.0,13.367055,-45.902065,0.0,19.89845,22.719446,0.0,92.23843,67.41871,0.0,20.40000000000001,-85.9,70
-39.700962,42.564728,0.0,23.94451,81.18207,0.0,51.119865,-95.074165,0.0,57.34878,36.089417,0.0,61.7192,64.77766,0.0,60.20000000000002,83.10000000000002,70
-34.909096,51.500923,0.0,34.528076,-99.69431,0.0,-84.383514,93.04662,0.0,-27.110508,-16.28913,0.0,21.888695,-46.95926,0.0,-25.700000000000003,-45.7,70
-10.236219,19.194828,0.0,-99.16851,-89.03365,0.0,-90.07872,-95.71719,0.0,29.45887,12.261392,0.0,55.823536,53.17932,0.0,-73.5,-43.7,70
-9.064243,-80.307915,0.0,28.806334,75.10413,0.0,-33.911762,32.8805,0.0,-44.781483,-30.074738,0.0,31.019089,98.64028,0.0,-20.599999999999994,25.30000000000001,70
-92.567856,-60.82218,0.0,92.15627,-90.33407,0.0,36.456,91.35292,0.0,97.18946,0.46311125,0.0,-45.867996,-72.26419,0.0,-21.39999999999999,-81.5,70
6.604376,98.75149,0.0,58.663235,0.023539536,0.0,-54.123135,72.78726,0.0,54.39597,47.92604,0.0,11.936145,31.057991,0.0,57.30000000000001,68.9,70
97.98168,-27.444265,0.0,-92.30476,17.749077,0.0,0.48181802,90.22936,0.0,-36.51055,-25.750174,0.0,-38.60469,78.05588,0.0,-40.4,69.9,70
46.374462,90.72052,0.0,86.51967,-98.55574,0.0,84.146095,81.92826,0.0,88.76132,15.696382,0.0,54.91367,7.150625,0.0,81.80000000000001,20.60000000000001,70
68.604164,94.38045,0.0,-81.26074,13.189782,0.0,47.37611,-82.06372,0.0,-82.89032,-66.69502,0.0,-64.46544,83.58014,0.0,-91.3,73.80000000000001,70
-59.91557,-79.172874,0.0,-7.503165,92.038925,0.0,78.46924,-89.26905,0.0,-93.01175,35.373848,0.0,75.392296,29.391209,0.0,38.30000000000001,-84.7,70
98.40475,-64.8531,0.0,36.948402,77.33176,0.0,90.576584,20.178701,0.0,49.610653,-46.76568,0.0,-63.394855,-77.59015,0.0,68.0,-3.3999999999999915,70
-50.461708,-70.92482,0.0,-49.820007,80.07841,0.0,-67.857445,92.73503,0.0,-86.708275,-1.8439902,0.0,-98.3219,-23.031805,0.0,-77.2,78.5,70
65.0134,-26.624699,0.0,-12.404454,97.19153,0.0,23.701859,-43.238365,0.0,-64.402725,81.92404,0.0,98.87382,-86.463264,0.0,15.5,78.30000000000001,70
17.119585,-7.7494555,0.0,23.725103,10.546609,0.0,-88.35564,42.28735,0.0,-18.118128,-29.237629,0.0,2.0793223,14.622894,0.0,-14.299999999999995,19.60000000000001,70
-76.98343,0.47674343,0.0,-44.781578,-25.988401,0.0,36.478207,22.960995,0.0,68.64666,-91.478615,0.0,11.95402,6.076673,0.0,-13.899999999999991,28.200000000000017,70
81.501526,-75.13272,0.0,-83.75833,94.02079,0.0,-91.315956,93.523705,0.0,18.035763,4.5014596,0.0,64.70947,-62.689896,0.0,-87.0,63.60000000000002,70
-46.561817,-1.6529952,0.0,-43.81796,9.367692,0.0,38.89056,-82.85048,0.0,29.569038,87.986565,0.0,54.412495,38.747715,0.0,8.0,36.80000000000001,70
64.07919,62.945076,0.0,-24.31715,20.574942,0.0,2.1077137,-77.71809,0.0,50.211388,3.9322631,0.0,75.39202,-76.0417,0.0,58.60000000000002,35.80000000000001,70
-32.315933,-62.25974,0.0,79.52667,-95.70604,0.0,-86.976974,7.388653,0.0,69.2436,-81.44687,0.0,-57.086388,-98.129776,0.0,-41.4,-85.6,70
-36.32977,84.07187,0.0,-23.542301,-99.71418,0.0,-35.793133,-31.93787,0.0,4.7257338,21.503036,0.0,23.864635,-52.53629,0.0,-56.3,-8.799999999999997,70
-79.26359,-99.747154,0.0,54.17258,-45.85322,0.0,-36.95231,-89.06486,0.0,86.55561,-85.70659,0.0,65.59828,8.885535,0.0,58.400000000000006,-82.4,70
-24.822954,10.621926,0.0,57.723522,-61.9467,0.0,-83.715515,65.155716,0.0,-27.948557,83.85234,0.0,-49.23897,-29.959305,0.0,-54.8,32.400000000000006,70
20.26575,-92.08051,0.0,87.92113,15.261677,0.0,-50.181244,-9.898447,0.0,99.27681,-38.835247,0.0,67.96001,-99.76585,0.0,62.10000000000002,-83.6,70
-38.990303,-97.46444,0.0,71.7861,78.790596,0.0,65.379425,69.318855,0.0,-53.055485,78.10272,0.0,-10.932684,-95.98974,0.0,55.70000000000002,91.5,70
-3.4713728,80.28674,0.0,56.577076,76.47461,0.0,-82.12967,31.312965,0.0,62.289192,-50.127342,0.0,-4.5776668,11.657095,0.0,61.20000000000002,77.60000000000002,70
-32.888638,-97.0287,0.0,-26.92122,-40.751804,0.0,-16.803257,16.127043,0.0,36.677666,-78.51734,0.0,64.72576,-8.220061,0.0,-46.3,-23.8,70
-75.7306,-19.654398,0.0,-16.815678,88.92556,0.0,56.26828,60.09778,0.0,-47.089462,-4.988685,0.0,-51.30208,96.552055,0.0,-30.5,77.5,70
-89.73097,-66.75174,0.0,-39.40288,-48.81354,0.0,62.12497,55.233826,0.0,-88.02288,37.349438,0.0,-75.0502,-46.721264,0.0,-86.3,-43.1,70
-22.754395,-99.34969,0.0,72.81965,33.2166,0.0,-85.997925,-69.410095,0.0,68.30256,-22.243067,0.0,-33.647858,66.17178,0.0,-69.9,-56.0,70
-11.387557,-98.61603,0.0,-91.74135,-19.506098,0.0,68.14416,-6.429896,0.0,-81.377014,-96.850655,0.0,-39.61096,-77.34923,0.0,-67.69999999999999,-89.7,70
-88.72444,-55.618633,0.0,82.726875,78.77135,0.0,-32.830753,-59.225292,0.0,93.86746,-90.8351,0.0,-2.1997316,11.019895,0.0,-71.3,-72.5,70
94.20493,56.91504,0.0,-75.803696,66.509796,0.0,-94.20887,-88.58108,0.0,-45.52839,11.460938,0.0,40.68014,-77.01297,0.0,-46.3,-78.3,70
95.462105,-18.8405,0.0,-48.855194,-80.270775,0.0,-14.9689045,-76.76843,0.0,53.399956,38.98943,0.0,80.7772,-79.29868,0.0,64.5,-80.3,70
6.751367,-36.65654,0.0,-35.838272,97.34895,0.0,-26.04812,-20.730162,0.0,-4.572687,-82.24759,0.0,-34.266346,50.37543,0.0,-40.8,-31.8,70
-46.2974,84.51004,0.0,-4.337891,76.33357,0.0,-62.594734,-97.41696,0.0,54.190365,-45.4088,0.0,82.20669,6.4031043,0.0,-37.5,-49.3,70
-28.81983,28.66297,0.0,93.50716,85.52517,0.0,80.26735,24.79817,0.0,25.0973,88.868965,0.0,-28.618164,9.886418,0.0,16.400000000000006,31.90000000000001,70
65.03339,91.83665,0.0,77.67035,8.806241,0.0,5.5585866,77.35315,0.0,-79.199715,-54.472057,0.0,15.695713,-78.22663,0.0,54.60000000000002,10.0,70
11.500407,30.739357,0.0,96.8205,-40.00933,0.0,2.3297694,18.023565,0.0,85.49392,88.89082,0.0,-42.37205,47.28434,0.0,-27.200000000000003,31.80000000000001,70
35.292625,-48.341114,0.0,-22.04188,-90.021095,0.0,-33.488865,7.8334837,0.0,31.748648,-48.048904,0.0,-5.4441724,-38.587704,0.0,-30.89999999999999,-39.2,70
-63.918915,-99.35835,0.0,7.3135056,80.0148,0.0,-37.26174,54.749775,0.0,25.519167,-90.64253,0.0,22.92697,-91.659744,0.0,-23.5,-78.2,70
-41.913803,19.961962,0.0,50.783146,64.10732,0.0,-89.22351,-57.787704,0.0,-97.99692,-71.66792,0.0,-51.18073,-33.64869,0.0,-78.8,-38.7,70
90.37962,33.456703,0.0,99.15657,18.101376,0.0,-28.83953,-27.23957,0.0,63.50664,13.752308,0.0,-45.651993,34.991962,0.0,65.80000000000001,21.0,70
-43.998722,37.335278,0.0,66.07644,-89.75696,0.0,94.942345,79.82487,0.0,56.317608,-18.844852,0.0,-37.028797,-34.172916,0.0,53.0,-54.3,70
-93.02977,-73.203926,0.0,-99.390526,28.689,0.0,17.231354,85.43152,0.0,37.88482,30.863895,0.0,-86.810036,58.20281,0.0,-80.2,19.90000000000001,70
83.48296,-88.37341,0.0,-22.099758,-36.696533,0.0,64.281654,24.178812,0.0,64.87254,61.5577,0.0,29.34667,-0.70252955,0.0,53.30000000000001,-49.6,70
-34.19001,-42.927147,0.0,90.97287,36.450504,0.0,81.41586,24.058477,0.0,-90.63764,-44.344807,0.0,-54.406944,9.657795,0.0,-41.7,24.40000000000001,70
-96.16457,98.6854,0.0,62.184696,61.853783,0.0,38.77424,20.247034,0.0,-11.750543,-50.49864,0.0,18.4727,-80.527084,0.0,29.700000000000017,-25.89999999999999,70
